Date,Close,High,Low,Open,Volume
2010/11/17,0.296170622,0.299609132,0.28837665,0.291127452,551764000
2010/11/18,0.305339992,0.30832004,0.300067604,0.300067604,993120000
2010/11/19,0.31519711,0.31634328,0.304193871,0.304652333,716484000
2010/11/22,0.315426469,0.31726032,0.310383296,0.313134128,462668000
2010/11/23,0.308090866,0.314967887,0.305798525,0.311758621,457832000
2010/11/24,0.315655619,0.316801789,0.311070937,0.311300182,397784000
2010/11/26,0.311758697,0.317260305,0.311758697,0.315426454,143104000
2010/11/29,0.31519711,0.31634328,0.309007796,0.310383184,468192000
2010/11/30,0.311987877,0.313592537,0.306257025,0.310383244,720936000
2010/12/1,0.325741887,0.327804983,0.317718696,0.318177158,626536000
2010/12/2,0.329638928,0.331702051,0.325512709,0.325741954,529316000
2010/12/3,0.339037448,0.339037448,0.327346502,0.328034209,606044000
2010/12/6,0.332619041,0.340871481,0.331243653,0.340183773,438424000
2010/12/7,0.343392968,0.351416161,0.339725212,0.34041292,1026812000
2010/12/8,0.346372962,0.35004069,0.340412866,0.342934452,613252000
2010/12/9,0.340642124,0.342934492,0.33330664,0.338120566,942408000
2010/12/10,0.34270528,0.345914546,0.339725231,0.340642156,451900000
2010/12/13,0.333994359,0.344768354,0.333077406,0.344080674,609108000
2010/12/14,0.334452868,0.34660228,0.333994405,0.340412965,755160000
2010/12/15,0.327117294,0.339266704,0.326658804,0.335140485,624176000
2010/12/16,0.327575922,0.33238985,0.326658969,0.330555971,631872000
2010/12/17,0.329409689,0.331243567,0.323908055,0.327805028,593156000
2010/12/20,0.328034282,0.332160501,0.327805037,0.330555868,344088000
2010/12/21,0.340871364,0.340871364,0.331014294,0.331243539,466952000
2010/12/22,0.344539165,0.344997628,0.336974435,0.340183701,477988000
2010/12/23,0.342017591,0.344539177,0.340642176,0.344539177,273784000
2010/12/27,0.343851447,0.346373033,0.334911302,0.341100644,255500000
2010/12/28,0.34247601,0.346143766,0.340412915,0.343851426,194260000
2010/12/29,0.34247601,0.344997596,0.339266744,0.342246793,177660000
2010/12/30,0.343622088,0.345685211,0.340871286,0.342017456,174488000
2010/12/31,0.353020757,0.353479247,0.343392933,0.343851396,391252000
2011/1/3,0.362648696,0.366087207,0.355313183,0.355771673,817448000
2011/1/4,0.361502469,0.36494098,0.353479276,0.363336347,651384000
2011/1/5,0.389239788,0.389698278,0.364482505,0.368150233,1428216000
2011/1/6,0.443109959,0.443339204,0.398180035,0.399326205,3493312000
2011/1/7,0.455488563,0.456863978,0.42820969,0.438066761,2579984000
2011/1/10,0.472910404,0.47382733,0.443797651,0.447236162,1750348000
2011/1/11,0.465574771,0.48391355,0.455488484,0.479328869,2711088000
2011/1/12,0.535262108,0.535720543,0.464199487,0.46580412,3431896000
2011/1/13,0.536178946,0.546494506,0.513026269,0.529531143,2695192000
2011/1/14,0.540763736,0.549703882,0.523800424,0.52700969,1595352000
2011/1/18,0.528155804,0.537095949,0.515089467,0.533428193,1813348000
2011/1/19,0.513714015,0.540992886,0.512567872,0.528385039,1197896000
2011/1/20,0.514172554,0.517152603,0.499501529,0.508670947,1111408000
2011/1/21,0.509358823,0.527009905,0.508441897,0.519674389,739244000
2011/1/24,0.5668962,0.57423171,0.526780225,0.532740265,2056900000
2011/1/25,0.549474776,0.570335066,0.545807019,0.564374968,1086856000
2011/1/26,0.562540889,0.573085666,0.551308404,0.555205377,1074660000
2011/1/27,0.560936093,0.571939303,0.550162102,0.570563942,657396000
2011/1/28,0.544660568,0.571710217,0.531823451,0.562311638,1094796000
2011/1/31,0.548328221,0.555892948,0.536637304,0.545577446,750160000
2011/2/1,0.560936093,0.565062283,0.549474394,0.553142149,654104000
2011/2/2,0.586381316,0.599906142,0.557727031,0.557727031,1606616000
2011/2/3,0.57537806,0.587298254,0.562770159,0.587298254,1030776000
2011/2/4,0.588444591,0.593029273,0.581109131,0.583401472,872900000
2011/2/7,0.563916385,0.582942819,0.561853262,0.580421261,934236000
2011/2/8,0.547182262,0.568271818,0.544660649,0.564604062,1076584000
2011/2/9,0.53388679,0.554747134,0.524029717,0.549245471,1277520000
2011/2/10,0.523112655,0.5320528,0.518069483,0.521966457,1042352000
2011/2/11,0.538012862,0.554976228,0.512797114,0.521278769,1359276000
2011/2/14,0.52976054,0.561624096,0.527697416,0.544431511,1287828000
2011/2/15,0.516923368,0.532511264,0.514630973,0.530677413,886980000
2011/2/16,0.535949826,0.543514557,0.521966509,0.523800414,1318364000
2011/2/17,0.588673532,0.59623826,0.518298585,0.520820198,3470096000
2011/2/18,0.587527514,0.594863026,0.57835815,0.58546439,1394412000
2011/2/22,0.532052696,0.569876337,0.530218791,0.568271704,1396648000
2011/2/23,0.50683707,0.537095993,0.499272339,0.532052876,1491604000
2011/2/24,0.519215643,0.528155733,0.505690818,0.509358519,1246120000
2011/2/25,0.529989839,0.538700714,0.525863591,0.533199106,775652000
2011/2/28,0.519445002,0.538929929,0.507524806,0.538700657,903696000
2011/3/1,0.496291965,0.527009358,0.496291965,0.520361557,988448000
2011/3/2,0.475661188,0.505003184,0.464199484,0.495604548,1718140000
2011/3/3,0.478411824,0.489415089,0.463970075,0.486664259,1593704000
2011/3/4,0.475890338,0.483684285,0.47061795,0.478870387,959760000
2011/3/7,0.469242632,0.48093361,0.457322465,0.479328976,1019140000
2011/3/8,0.448153019,0.476807276,0.438295922,0.474285718,1947184000
2011/3/9,0.438754469,0.451133126,0.434857468,0.446777662,1318976000
2011/3/10,0.410787821,0.431877348,0.410329331,0.428668082,1722736000
2011/3/11,0.413767904,0.425229636,0.404827786,0.414226394,1486832000
2011/3/14,0.417206436,0.42752197,0.410329387,0.416977191,1003360000
2011/3/15,0.404827744,0.411704766,0.389927503,0.396804524,1256280000
2011/3/16,0.40184778,0.420644998,0.39657539,0.401160072,1476520000
2011/3/17,0.409412473,0.413309447,0.394283013,0.41262174,1238516000
2011/3/18,0.403910846,0.417206456,0.403452383,0.41583104,886960000
2011/3/21,0.407120079,0.416747904,0.40299386,0.412621685,751832000
2011/3/22,0.400013924,0.409870996,0.398180045,0.405974022,718332000
2011/3/23,0.408266276,0.409412446,0.390615231,0.399326131,782396000
2011/3/24,0.440817595,0.445860767,0.416060306,0.416977231,1780592000
2011/3/25,0.427063525,0.445860742,0.426375817,0.444714572,1196392000
2011/3/28,0.442880809,0.450216297,0.433252953,0.437149928,1204284000
2011/3/29,0.439442277,0.444485423,0.433482178,0.442880789,715764000
2011/3/30,0.422937274,0.444714538,0.41743564,0.44288066,1176320000
2011/3/31,0.423166454,0.428209625,0.415372507,0.423624944,655112000
2011/4/1,0.417206436,0.429126603,0.411475557,0.42866814,850072000
2011/4/4,0.402306229,0.418352643,0.39932618,0.417206473,924328000
2011/4/5,0.402993888,0.411475543,0.402076935,0.408266277,821076000
2011/4/6,0.400243074,0.406432388,0.396804535,0.405973925,856984000
2011/4/7,0.414914101,0.417435687,0.399555422,0.401160055,1021208000
2011/4/8,0.402306229,0.418123398,0.401160058,0.418123398,746552000
2011/4/11,0.397033781,0.405973926,0.392678344,0.403910803,546208000
2011/4/12,0.398179978,0.400930782,0.385801321,0.393136834,840756000
2011/4/13,0.407120079,0.409641637,0.397263009,0.402306153,749588000
2011/4/14,0.424312711,0.424541956,0.401160056,0.403452397,1254704000
2011/4/15,0.428897351,0.43416974,0.419040254,0.421103377,969720000
2011/4/18,0.414684862,0.421561885,0.408037057,0.418811081,743584000
2011/4/19,0.413080215,0.416518727,0.401847729,0.414914066,659860000
2011/4/20,0.425688058,0.434398958,0.418811036,0.428209644,650516000
2011/4/21,0.42454195,0.433023634,0.423625025,0.430272803,421300000
2011/4/25,0.431189746,0.438295986,0.426146574,0.426375819,619612000
2011/4/26,0.442422152,0.446777615,0.430501986,0.434857422,676000000
2011/4/27,0.442422152,0.44471452,0.433252789,0.44471452,450004000
2011/4/28,0.447236151,0.456176297,0.437379079,0.442422223,684000000
2011/4/29,0.458468676,0.468554966,0.449528529,0.450216236,836000000
2011/5/2,0.452279329,0.468325717,0.449986988,0.468096499,613824000
2011/5/3,0.430731326,0.448382376,0.425229718,0.447006988,808000000
2011/5/4,0.427521914,0.436920521,0.419498722,0.432106595,639356000
2011/5/5,0.427751213,0.432794358,0.418352605,0.424083457,544000000
2011/5/6,0.442880809,0.447007029,0.433252953,0.436691465,841080000
2011/5/9,0.452737629,0.45502997,0.443109779,0.444255949,706328000
2011/5/10,0.453425378,0.456863888,0.448840669,0.456405426,690976000
2011/5/11,0.455488563,0.460302462,0.449299248,0.455717808,616000000
2011/5/12,0.469930321,0.470388811,0.452737764,0.453883935,1224000000
2011/5/13,0.418581843,0.441276035,0.415372577,0.440129864,2025192000
2011/5/16,0.405744702,0.418352603,0.405515484,0.417435651,728188000
2011/5/17,0.404140025,0.404598488,0.392449078,0.40436927,1420364000
2011/5/18,0.413538665,0.416977176,0.404369302,0.40574469,658844000
2011/5/19,0.407578588,0.416977196,0.401389273,0.416747951,650884000
2011/5/20,0.414684862,0.415601787,0.404827791,0.406661669,575820000
2011/5/23,0.414226502,0.417206552,0.403452476,0.408724866,588000000
2011/5/24,0.41583097,0.432565061,0.415143262,0.416289432,720372000
2011/5/25,0.420874178,0.423625009,0.409641692,0.413767911,545312000
2011/5/26,0.431418926,0.435086682,0.419727977,0.420874147,706436000
2011/5/27,0.447006851,0.447694532,0.432794318,0.433252781,658824000
2011/5/31,0.459385544,0.459614816,0.444714573,0.455717815,1200716000
2011/6/1,0.438754469,0.458010149,0.437837516,0.457322441,762208000
2011/6/2,0.436691284,0.442651381,0.431418895,0.439442115,607592000
2011/6/3,0.423166454,0.435545109,0.421103358,0.431648136,549300000
2011/6/6,0.414226502,0.426375917,0.413768012,0.422478942,435988000
2011/6/7,0.413997144,0.419727996,0.412163265,0.417435655,433956000
2011/6/8,0.402764589,0.414455536,0.399555323,0.411933978,569288000
2011/6/9,0.398179978,0.403452367,0.383738225,0.402535442,741632000
2011/6/10,0.392449111,0.401389256,0.389239817,0.39886767,493548000
2011/6/13,0.389698267,0.397492214,0.386947437,0.39244907,574760000
2011/6/14,0.39290759,0.40161849,0.391302957,0.393136835,534576000
2011/6/15,0.384425908,0.389927515,0.376402689,0.387635174,935916000
2011/6/16,0.371130288,0.39061521,0.365628681,0.384655114,1024908000
2011/6/17,0.362419486,0.375715098,0.35095778,0.375485853,1467884000
2011/6/20,0.358063936,0.366774836,0.355313106,0.359210106,745960000
2011/6/21,0.365858048,0.36860888,0.356000974,0.359439486,704276000
2011/6/22,0.360814929,0.368150417,0.360127221,0.363336516,651720000
2011/6/23,0.371588796,0.374110355,0.353020798,0.356230092,744024000
2011/6/24,0.360814929,0.372964346,0.358522587,0.369755078,529052000
2011/6/27,0.353250057,0.363107127,0.340642155,0.360814787,1142152000
2011/6/28,0.355313182,0.359439401,0.3507285,0.353250086,692200000
2011/6/29,0.360814929,0.364482687,0.345227,0.357605634,960544000
2011/6/30,0.36539951,0.369296484,0.356230145,0.361731753,652300000
2011/7/1,0.370213389,0.371588805,0.358063978,0.365399463,540804000
2011/7/5,0.364024013,0.373193375,0.36081472,0.369754864,535296000
2011/7/6,0.359210044,0.364482432,0.354854582,0.363794724,529580000
2011/7/7,0.36058557,0.362877911,0.35416701,0.36104406,986136000
2011/7/8,0.353708446,0.358063909,0.350728398,0.355542324,619516000
2011/7/11,0.341329843,0.34843611,0.340412917,0.347060722,714388000
2011/7/12,0.336745262,0.342934606,0.331014409,0.339725311,867604000
2011/7/13,0.336057365,0.343622093,0.3328481,0.341329753,634368000
2011/7/14,0.322761863,0.339495955,0.321157231,0.33743286,1088996000
2011/7/15,0.323220372,0.326658884,0.316572594,0.324595788,827736000
2011/7/18,0.316343486,0.322532804,0.312217265,0.320698952,818200000
2011/7/19,0.325971186,0.326658867,0.317260258,0.317260258,602224000
2011/7/20,0.321844965,0.328951205,0.320928013,0.327117355,662956000
2011/7/21,0.336974442,0.339266783,0.317489517,0.322303444,1143420000
2011/7/22,0.343851447,0.344997618,0.335599009,0.339954473,737192000
2011/7/25,0.33834973,0.33995439,0.333535832,0.338578975,566920000
2011/7/26,0.330097347,0.336974369,0.325283422,0.328721932,698276000
2011/7/27,0.317718774,0.327117383,0.316801821,0.325512723,652212000
2011/7/28,0.317031026,0.323678803,0.311529392,0.316572563,648176000
2011/7/29,0.317031026,0.320011074,0.312217099,0.313821733,677656000
2011/8/1,0.333994359,0.334911284,0.321615703,0.324366506,1019620000
2011/8/2,0.330555886,0.35256237,0.330555886,0.331702057,1356432000
2011/8/3,0.339495927,0.340642097,0.328034225,0.331243518,765236000
2011/8/4,0.307173938,0.333306637,0.307173938,0.333306637,979732000
2011/8/5,0.296858311,0.318177106,0.28883512,0.314280133,1270588000
2011/8/8,0.273476481,0.292502941,0.271642604,0.282416626,1084180000
2011/8/9,0.296399862,0.296858324,0.275081093,0.27874882,1329832000
2011/8/10,0.282875091,0.295941454,0.281270458,0.287689017,1140052000
2011/8/11,0.307403266,0.311529486,0.282875192,0.282875192,1078792000
2011/8/12,0.295253754,0.340642131,0.290439827,0.340183669,3195784000
2011/8/15,0.306486189,0.307173897,0.296629121,0.298233753,864152000
2011/8/16,0.297775358,0.307173966,0.292273724,0.303047747,716868000
2011/8/17,0.293649077,0.303735391,0.289752104,0.298692221,553328000
2011/8/18,0.273705691,0.283104297,0.270496398,0.280353494,802564000
2011/8/19,0.268891782,0.284021239,0.267057904,0.269121027,761332000
2011/8/22,0.273705691,0.279665787,0.270725643,0.276456494,611876000
2011/8/23,0.303276926,0.303506171,0.279895031,0.280353521,938312000
2011/8/24,0.298921525,0.303506207,0.29112755,0.302589282,687500000
2011/8/25,0.286084443,0.298233856,0.285625981,0.292961467,690968000
2011/8/26,0.298233837,0.301213886,0.279895082,0.284938254,732660000
2011/8/29,0.30625695,0.30740312,0.299609174,0.30671544,601528000
2011/8/30,0.313592523,0.316114082,0.302130792,0.304193915,684760000
2011/8/31,0.305110782,0.319094069,0.302589224,0.315884804,705808000
2011/9/1,0.304423094,0.315884823,0.304193876,0.30923702,762312000
2011/9/2,0.296170622,0.301672227,0.293878255,0.29754601,471356000
2011/9/6,0.302130908,0.302818616,0.283792175,0.286542979,696248000
2011/9/7,0.326658845,0.33559899,0.317718727,0.326658845,1606620000
2011/9/8,0.325054199,0.33124354,0.31978181,0.323449566,880164000
2011/9/9,0.318177193,0.331014312,0.31542639,0.322303412,869828000
2011/9/12,0.325741887,0.32849269,0.313821695,0.313821695,916480000
2011/9/13,0.333077371,0.334682031,0.323449547,0.32849269,853836000
2011/9/14,0.350270003,0.354625467,0.341559103,0.341788348,1547192000
2011/9/15,0.355313182,0.359897891,0.352103915,0.358064013,752908000
2011/9/16,0.354396135,0.369067128,0.352562257,0.356000767,1391588000
2011/9/19,0.34706077,0.350957744,0.338120624,0.348436158,968204000
2011/9/20,0.33812061,0.352791608,0.336515976,0.351416192,792436000
2011/9/21,0.331701994,0.3459145,0.331472749,0.339954431,715252000
2011/9/22,0.309695572,0.319094181,0.303735501,0.318635718,1314632000
2011/9/23,0.316114038,0.325054182,0.306027751,0.307861629,1011440000
2011/9/26,0.316801816,0.320928035,0.302589308,0.32001111,972124000
2011/9/27,0.317260176,0.327575734,0.314738618,0.324824931,781388000
2011/9/28,0.307632446,0.325971201,0.302589302,0.31794798,1236532000
2011/9/29,0.300067723,0.318406478,0.292273747,0.313134088,866416000
2011/9/30,0.286772102,0.29685839,0.286313612,0.295253757,677784000
2011/10/3,0.270725667,0.292044467,0.270725667,0.283104322,949896000
2011/10/4,0.295712113,0.295712113,0.262931621,0.264077791,1361548000
2011/10/5,0.30625695,0.30900778,0.289064398,0.295024466,856708000
2011/10/6,0.318406522,0.319323448,0.307403251,0.307861741,773192000
2011/10/7,0.32436651,0.329180436,0.313134051,0.319781829,806976000
2011/10/10,0.338808239,0.338808239,0.329180387,0.329868095,534376000
2011/10/11,0.335140526,0.341559086,0.333994356,0.336057452,816080000
2011/10/12,0.334911376,0.341788427,0.334682159,0.341559182,612064000
2011/10/13,0.354396135,0.355083842,0.332389658,0.333306583,854832000
2011/10/14,0.360356271,0.364253245,0.351645372,0.360585489,702452000
2011/10/17,0.34247601,0.356230082,0.340642132,0.356230082,611780000
2011/10/18,0.354854584,0.355771536,0.338578958,0.340642053,590916000
2011/10/19,0.347748369,0.361502439,0.346831444,0.355313098,557568000
2011/10/20,0.330326557,0.339725164,0.317260195,0.338349748,990308000
2011/10/21,0.331931382,0.339954606,0.326429773,0.334452969,628428000
2011/10/24,0.344309866,0.349582255,0.332618919,0.333306627,535256000
2011/10/25,0.331243545,0.342246785,0.330555837,0.339495955,577996000
2011/10/26,0.335140526,0.339495963,0.325512674,0.337662112,503116000
2011/10/27,0.349582285,0.353020796,0.339725214,0.347519189,577732000
2011/10/28,0.357605547,0.360814841,0.345685378,0.346602304,490156000
2011/10/31,0.339266837,0.348206984,0.339266837,0.34614386,519984000
2011/11/1,0.322303414,0.327805021,0.319094121,0.326888096,790824000
2011/11/2,0.316801816,0.327117378,0.310154038,0.325512717,961608000
2011/11/3,0.335828185,0.336515893,0.311758584,0.320240238,749372000
2011/11/4,0.339725286,0.340871456,0.327575872,0.332848262,654840000
2011/11/7,0.33789137,0.342934542,0.330097422,0.337203662,613536000
2011/11/8,0.345685244,0.347748339,0.3367451,0.342246733,549728000
2011/11/9,0.328263581,0.342017628,0.326888165,0.337662191,532244000
2011/11/10,0.331701994,0.339725186,0.323449557,0.336286675,990484000
2011/11/11,0.343392968,0.346143772,0.32253263,0.341100627,1751560000
2011/11/14,0.336745262,0.346831581,0.335828337,0.343393068,500292000
2011/11/15,0.341100663,0.343622222,0.33261898,0.333535932,505660000
2011/11/16,0.334223628,0.343622237,0.333077458,0.334682118,512420000
2011/11/17,0.322303414,0.334452826,0.316343318,0.3335359,657504000
2011/11/18,0.319323421,0.324137348,0.315884909,0.324137348,501352000
2011/11/21,0.335369796,0.338579062,0.309466311,0.314280238,1330788000
2011/11/22,0.345685244,0.347519121,0.337203563,0.33903744,1287480000
2011/11/23,0.331014335,0.344539163,0.33078509,0.342017577,825340000
2011/11/25,0.321844965,0.334223595,0.320928013,0.326658865,406620000
2011/11/28,0.339954555,0.344997701,0.332389823,0.332389823,690616000
2011/11/29,0.341788352,0.346143788,0.336286717,0.339495983,623440000
2011/11/30,0.358293205,0.359210158,0.349123842,0.352103891,730324000
2011/12/1,0.362648696,0.363565621,0.353708549,0.355313183,529760000
2011/12/2,0.360356271,0.367921,0.356917761,0.366545585,546464000
2011/12/5,0.354854584,0.366774774,0.351874536,0.366316312,644696000
2011/12/6,0.349811494,0.357605441,0.346143739,0.356917761,573832000
2011/12/7,0.347748369,0.350269954,0.340412885,0.347519151,510016000
2011/12/8,0.336745262,0.350040847,0.335599091,0.344309994,491488000
2011/12/9,0.341559172,0.344309976,0.329638975,0.334223658,555840000
2011/12/12,0.333077371,0.335598957,0.326888057,0.334223541,573208000
2011/12/13,0.32390815,0.341559201,0.321845054,0.337432981,516596000
2011/12/14,0.311300188,0.322991137,0.307861677,0.321157259,636020000
2011/12/15,0.308549255,0.318635568,0.307861575,0.316572473,435148000
2011/12/16,0.309695572,0.317031085,0.308320183,0.311070987,619116000
2011/12/19,0.30167228,0.314738642,0.30052611,0.311070886,463276000
2011/12/20,0.318635643,0.319781813,0.308549328,0.308549328,445208000
2011/12/21,0.314509392,0.320240243,0.308320078,0.316801732,548424000
2011/12/22,0.328034282,0.328951207,0.315426407,0.315426407,576560000
2011/12/23,0.324824959,0.330097347,0.322074129,0.329638858,248948000
2011/12/27,0.322303414,0.327346558,0.321386462,0.323449585,195712000
2011/12/28,0.314280212,0.322991112,0.314050967,0.322303404,233960000
2011/12/29,0.32024014,0.320927847,0.312904659,0.317489338,211112000
2011/12/30,0.317718774,0.322532674,0.317260284,0.319094162,186956000
2012/1/3,0.321844965,0.330097403,0.321157258,0.327805035,468044000
2012/1/4,0.325512648,0.326888063,0.319094089,0.322074137,347372000
2012/1/5,0.337203681,0.338808342,0.322532682,0.323908098,563548000
2012/1/6,0.33330664,0.337203614,0.329409667,0.336974396,533252000
2012/1/9,0.33330664,0.3397252,0.3310143,0.333535885,508244000
2012/1/10,0.331931382,0.33857919,0.329639041,0.338349945,546328000
2012/1/11,0.325283378,0.331931154,0.323907963,0.328951106,484272000
2012/1/12,0.323220372,0.326200421,0.316114104,0.325971203,652364000
2012/1/13,0.31473881,0.321615835,0.313134176,0.320928127,504300000
2012/1/17,0.309924781,0.319552635,0.309466319,0.319552635,627176000
2012/1/18,0.320469558,0.322991144,0.314280243,0.315884877,632676000
2012/1/19,0.328951061,0.329409551,0.319781702,0.323220211,608312000
2012/1/20,0.325971186,0.332389746,0.324825016,0.328492745,546272000
2012/1/23,0.334911376,0.335140621,0.322074254,0.326200474,562792000
